"gwcode","fid","start","end","heg_main_match","rowmin","rowmax","colmin","colmax","filename"
365,98,1936,1937,"tat [l6]",1,464,608,1121,"365_1936_1937_tat_[l6].tif"
365,98,1936,1937,"aghul [org]",1,464,608,1121,"365_1936_1937_aghul_[org].tif"
365,98,1936,1937,"kurdish [l6]",1,464,608,1121,"365_1936_1937_kurdish_[l6].tif"
365,98,1936,1937,"andi [org]",1,464,608,1121,"365_1936_1937_andi_[org].tif"
365,98,1936,1937,"german [l5]",1,464,608,1121,"365_1936_1937_german_[l5].tif"
365,98,1936,1937,"khinalugh [org]",1,464,608,1121,"365_1936_1937_khinalugh_[org].tif"
365,98,1936,1937,"kryts [org]",1,464,608,1121,"365_1936_1937_kryts_[org].tif"
365,98,1936,1937,"tsakhur [org]",1,464,608,1121,"365_1936_1937_tsakhur_[org].tif"
365,98,1936,1937,"lezgic [l3]",1,464,608,1121,"365_1936_1937_lezgic_[l3].tif"
365,98,1936,1937,"turkish [org]",1,464,608,1121,"365_1936_1937_turkish_[org].tif"
365,98,1936,1937,"osetin [org]",1,464,608,1121,"365_1936_1937_osetin_[org].tif"
365,98,1936,1937,"ukrainian [org]",1,464,608,1121,"365_1936_1937_ukrainian_[org].tif"
365,98,1936,1937,"lak [org]",1,464,608,1121,"365_1936_1937_lak_[org].tif"
365,98,1936,1937,"tabassaran [org]",1,464,608,1121,"365_1936_1937_tabassaran_[org].tif"
365,98,1936,1937,"dido [org]",1,464,608,1121,"365_1936_1937_dido_[org].tif"
365,98,1936,1937,"farsi, western [org]",1,464,608,1121,"365_1936_1937_farsi,_western_[org].tif"
365,98,1936,1937,"jewish",1,464,608,1121,"365_1936_1937_jewish.tif"
365,98,1936,1937,"kalmyk-oirat [org]",1,464,608,1121,"365_1936_1937_kalmyk-oirat_[org].tif"
365,98,1936,1937,"greek [l2]",1,464,608,1121,"365_1936_1937_greek_[l2].tif"
365,98,1936,1937,"aramaic [l4]",1,464,608,1121,"365_1936_1937_aramaic_[l4].tif"
365,98,1936,1937,"moldovan [org]",1,464,608,1121,"365_1936_1937_moldovan_[org].tif"
365,98,1936,1937,"turkmen [org]",1,464,608,1121,"365_1936_1937_turkmen_[org].tif"
365,98,1936,1937,"belarusan [org]",1,464,608,1121,"365_1936_1937_belarusan_[org].tif"
365,98,1936,1937,"abkhaz [org]",1,464,608,1121,"365_1936_1937_abkhaz_[org].tif"
365,98,1936,1937,"balkar [dial]",1,464,608,1121,"365_1936_1937_balkar_[dial].tif"
365,98,1936,1937,"chechen [org]",1,464,608,1121,"365_1936_1937_chechen_[org].tif"
365,98,1936,1937,"ingush [org]",1,464,608,1121,"365_1936_1937_ingush_[org].tif"
365,98,1936,1937,"karachay [dial]",1,464,608,1121,"365_1936_1937_karachay_[dial].tif"
365,98,1936,1937,"bats [org]",1,464,608,1121,"365_1936_1937_bats_[org].tif"
365,98,1936,1937,"bulgarian [org]",1,464,608,1121,"365_1936_1937_bulgarian_[org].tif"
365,98,1936,1937,"estonian, standard [org]",1,464,608,1121,"365_1936_1937_estonian,_standard_[org].tif"
365,98,1936,1937,"kabardian [org]",1,464,608,1121,"365_1936_1937_kabardian_[org].tif"
365,98,1936,1937,"laz [org]",1,464,608,1121,"365_1936_1937_laz_[org].tif"
365,98,1936,1937,"mingrelian [org]",1,464,608,1121,"365_1936_1937_mingrelian_[org].tif"
365,98,1936,1937,"svan [l2]",1,464,608,1121,"365_1936_1937_svan_[l2].tif"
365,98,1936,1937,"bezhta [org]",1,464,608,1121,"365_1936_1937_bezhta_[org].tif"
365,98,1936,1937,"adyghe [org]",1,464,608,1121,"365_1936_1937_adyghe_[org].tif"
365,98,1936,1937,"romanian [org]",1,464,608,1121,"365_1936_1937_romanian_[org].tif"
365,98,1936,1937,"polish [org]",1,464,608,1121,"365_1936_1937_polish_[org].tif"
365,98,1936,1937,"rusyn [org]",1,464,608,1121,"365_1936_1937_rusyn_[org].tif"
365,98,1936,1937,"albanian [l2]",1,464,608,1121,"365_1936_1937_albanian_[l2].tif"
365,98,1936,1937,"dargwa [org]",1,464,608,1121,"365_1936_1937_dargwa_[org].tif"
365,98,1936,1937,"hungarian [org]",1,464,608,1121,"365_1936_1937_hungarian_[org].tif"
365,98,1936,1937,"kazakh [org]",1,464,608,1121,"365_1936_1937_kazakh_[org].tif"
365,98,1936,1937,"bashkort [org]",1,464,608,1121,"365_1936_1937_bashkort_[org].tif"
365,98,1936,1937,"chuvash [org]",1,464,608,1121,"365_1936_1937_chuvash_[org].tif"
365,98,1936,1937,"finnish [org]",1,464,608,1121,"365_1936_1937_finnish_[org].tif"
365,98,1936,1937,"karelian [org]",1,464,608,1121,"365_1936_1937_karelian_[org].tif"
365,98,1936,1937,"mansi [org]",1,464,608,1121,"365_1936_1937_mansi_[org].tif"
365,98,1936,1937,"mari [l2]",1,464,608,1121,"365_1936_1937_mari_[l2].tif"
365,98,1936,1937,"mordvin [l2]",1,464,608,1121,"365_1936_1937_mordvin_[l2].tif"
365,98,1936,1937,"nogai [org]",1,464,608,1121,"365_1936_1937_nogai_[org].tif"
365,98,1936,1937,"sami [l2]",1,464,608,1121,"365_1936_1937_sami_[l2].tif"
365,98,1936,1937,"samoyed [l2]",1,464,608,1121,"365_1936_1937_samoyed_[l2].tif"
365,98,1936,1937,"udmurt [org]",1,464,608,1121,"365_1936_1937_udmurt_[org].tif"
365,98,1936,1937,"komi-zyrian [org]",1,464,608,1121,"365_1936_1937_komi-zyrian_[org].tif"
365,98,1936,1937,"latvian, standard [org]",1,464,608,1121,"365_1936_1937_latvian,_standard_[org].tif"
365,98,1936,1937,"archi [org]",1,464,608,1121,"365_1936_1937_archi_[org].tif"
365,98,1936,1937,"czech [org]",1,464,608,1121,"365_1936_1937_czech_[org].tif"
365,98,1936,1937,"abaza [org]",1,464,608,1121,"365_1936_1937_abaza_[org].tif"
365,98,1936,1937,"ingrian [org]",1,464,608,1121,"365_1936_1937_ingrian_[org].tif"
365,98,1936,1937,"komi-permyak [org]",1,464,608,1121,"365_1936_1937_komi-permyak_[org].tif"
365,98,1936,1937,"veps [org]",1,464,608,1121,"365_1936_1937_veps_[org].tif"
365,98,1936,1937,"lithuanian [org]",1,464,608,1121,"365_1936_1937_lithuanian_[org].tif"
365,98,1936,1937,"norwegian [org]",1,464,608,1121,"365_1936_1937_norwegian_[org].tif"
365,98,1936,1937,"vod [org]",1,464,608,1121,"365_1936_1937_vod_[org].tif"
365,98,1936,1937,"khvarshi [org]",1,464,608,1121,"365_1936_1937_khvarshi_[org].tif"
365,98,1936,1937,"italian [org]",1,464,608,1121,"365_1936_1937_italian_[org].tif"
365,98,1938,1939,"azerbaijani [l4]",1,464,608,1121,"365_1938_1939_azerbaijani_[l4].tif"
365,98,1938,1939,"russian [org]",1,464,608,1121,"365_1938_1939_russian_[org].tif"
365,98,1938,1939,"armenian [l2]",1,464,608,1121,"365_1938_1939_armenian_[l2].tif"
365,98,1938,1939,"tatar [org]",1,464,608,1121,"365_1938_1939_tatar_[org].tif"
365,98,1938,1939,"georgian [org]",1,464,608,1121,"365_1938_1939_georgian_[org].tif"
365,98,1938,1939,"avar [l4]",1,464,608,1121,"365_1938_1939_avar_[l4].tif"
365,98,1938,1939,"kumyk [org]",1,464,608,1121,"365_1938_1939_kumyk_[org].tif"
365,98,1938,1939,"lezgi [org]",1,464,608,1121,"365_1938_1939_lezgi_[org].tif"
365,98,1938,1939,"rutul [org]",1,464,608,1121,"365_1938_1939_rutul_[org].tif"
365,98,1938,1939,"talysh [org]",1,464,608,1121,"365_1938_1939_talysh_[org].tif"
365,98,1938,1939,"tat [l6]",1,464,608,1121,"365_1938_1939_tat_[l6].tif"
365,98,1938,1939,"aghul [org]",1,464,608,1121,"365_1938_1939_aghul_[org].tif"
365,98,1938,1939,"kurdish [l6]",1,464,608,1121,"365_1938_1939_kurdish_[l6].tif"
365,98,1938,1939,"andi [org]",1,464,608,1121,"365_1938_1939_andi_[org].tif"
365,98,1938,1939,"german [l5]",1,464,608,1121,"365_1938_1939_german_[l5].tif"
365,98,1938,1939,"khinalugh [org]",1,464,608,1121,"365_1938_1939_khinalugh_[org].tif"
365,98,1938,1939,"kryts [org]",1,464,608,1121,"365_1938_1939_kryts_[org].tif"
365,98,1938,1939,"tsakhur [org]",1,464,608,1121,"365_1938_1939_tsakhur_[org].tif"
365,98,1938,1939,"lezgic [l3]",1,464,608,1121,"365_1938_1939_lezgic_[l3].tif"
365,98,1938,1939,"turkish [org]",1,464,608,1121,"365_1938_1939_turkish_[org].tif"
365,98,1938,1939,"osetin [org]",1,464,608,1121,"365_1938_1939_osetin_[org].tif"
365,98,1938,1939,"ukrainian [org]",1,464,608,1121,"365_1938_1939_ukrainian_[org].tif"
365,98,1938,1939,"lak [org]",1,464,608,1121,"365_1938_1939_lak_[org].tif"
365,98,1938,1939,"tabassaran [org]",1,464,608,1121,"365_1938_1939_tabassaran_[org].tif"
365,98,1938,1939,"dido [org]",1,464,608,1121,"365_1938_1939_dido_[org].tif"
365,98,1938,1939,"farsi, western [org]",1,464,608,1121,"365_1938_1939_farsi,_western_[org].tif"
365,98,1938,1939,"jewish",1,464,608,1121,"365_1938_1939_jewish.tif"
365,98,1938,1939,"kalmyk-oirat [org]",1,464,608,1121,"365_1938_1939_kalmyk-oirat_[org].tif"
365,98,1938,1939,"greek [l2]",1,464,608,1121,"365_1938_1939_greek_[l2].tif"
365,98,1938,1939,"aramaic [l4]",1,464,608,1121,"365_1938_1939_aramaic_[l4].tif"
365,98,1938,1939,"moldovan [org]",1,464,608,1121,"365_1938_1939_moldovan_[org].tif"
365,98,1938,1939,"turkmen [org]",1,464,608,1121,"365_1938_1939_turkmen_[org].tif"
365,98,1938,1939,"belarusan [org]",1,464,608,1121,"365_1938_1939_belarusan_[org].tif"
365,98,1938,1939,"abkhaz [org]",1,464,608,1121,"365_1938_1939_abkhaz_[org].tif"
365,98,1938,1939,"balkar [dial]",1,464,608,1121,"365_1938_1939_balkar_[dial].tif"
365,98,1938,1939,"chechen [org]",1,464,608,1121,"365_1938_1939_chechen_[org].tif"
365,98,1938,1939,"ingush [org]",1,464,608,1121,"365_1938_1939_ingush_[org].tif"
365,98,1938,1939,"karachay [dial]",1,464,608,1121,"365_1938_1939_karachay_[dial].tif"
365,98,1938,1939,"bats [org]",1,464,608,1121,"365_1938_1939_bats_[org].tif"
365,98,1938,1939,"bulgarian [org]",1,464,608,1121,"365_1938_1939_bulgarian_[org].tif"
365,98,1938,1939,"estonian, standard [org]",1,464,608,1121,"365_1938_1939_estonian,_standard_[org].tif"
365,98,1938,1939,"kabardian [org]",1,464,608,1121,"365_1938_1939_kabardian_[org].tif"
365,98,1938,1939,"laz [org]",1,464,608,1121,"365_1938_1939_laz_[org].tif"
365,98,1938,1939,"mingrelian [org]",1,464,608,1121,"365_1938_1939_mingrelian_[org].tif"
365,98,1938,1939,"svan [l2]",1,464,608,1121,"365_1938_1939_svan_[l2].tif"
365,98,1938,1939,"bezhta [org]",1,464,608,1121,"365_1938_1939_bezhta_[org].tif"
365,98,1938,1939,"adyghe [org]",1,464,608,1121,"365_1938_1939_adyghe_[org].tif"
365,98,1938,1939,"romanian [org]",1,464,608,1121,"365_1938_1939_romanian_[org].tif"
365,98,1938,1939,"polish [org]",1,464,608,1121,"365_1938_1939_polish_[org].tif"
365,98,1938,1939,"rusyn [org]",1,464,608,1121,"365_1938_1939_rusyn_[org].tif"
365,98,1938,1939,"albanian [l2]",1,464,608,1121,"365_1938_1939_albanian_[l2].tif"
365,98,1938,1939,"dargwa [org]",1,464,608,1121,"365_1938_1939_dargwa_[org].tif"
365,98,1938,1939,"hungarian [org]",1,464,608,1121,"365_1938_1939_hungarian_[org].tif"
365,98,1938,1939,"kazakh [org]",1,464,608,1121,"365_1938_1939_kazakh_[org].tif"
365,98,1938,1939,"bashkort [org]",1,464,608,1121,"365_1938_1939_bashkort_[org].tif"
365,98,1938,1939,"chuvash [org]",1,464,608,1121,"365_1938_1939_chuvash_[org].tif"
365,98,1938,1939,"finnish [org]",1,464,608,1121,"365_1938_1939_finnish_[org].tif"
365,98,1938,1939,"karelian [org]",1,464,608,1121,"365_1938_1939_karelian_[org].tif"
365,98,1938,1939,"mansi [org]",1,464,608,1121,"365_1938_1939_mansi_[org].tif"
365,98,1938,1939,"mari [l2]",1,464,608,1121,"365_1938_1939_mari_[l2].tif"
365,98,1938,1939,"mordvin [l2]",1,464,608,1121,"365_1938_1939_mordvin_[l2].tif"
365,98,1938,1939,"nogai [org]",1,464,608,1121,"365_1938_1939_nogai_[org].tif"
365,98,1938,1939,"sami [l2]",1,464,608,1121,"365_1938_1939_sami_[l2].tif"
365,98,1938,1939,"samoyed [l2]",1,464,608,1121,"365_1938_1939_samoyed_[l2].tif"
365,98,1938,1939,"udmurt [org]",1,464,608,1121,"365_1938_1939_udmurt_[org].tif"
365,98,1938,1939,"komi-zyrian [org]",1,464,608,1121,"365_1938_1939_komi-zyrian_[org].tif"
365,98,1938,1939,"latvian, standard [org]",1,464,608,1121,"365_1938_1939_latvian,_standard_[org].tif"
365,98,1938,1939,"archi [org]",1,464,608,1121,"365_1938_1939_archi_[org].tif"
365,98,1938,1939,"czech [org]",1,464,608,1121,"365_1938_1939_czech_[org].tif"
365,98,1938,1939,"abaza [org]",1,464,608,1121,"365_1938_1939_abaza_[org].tif"
365,98,1938,1939,"ingrian [org]",1,464,608,1121,"365_1938_1939_ingrian_[org].tif"
365,98,1938,1939,"komi-permyak [org]",1,464,608,1121,"365_1938_1939_komi-permyak_[org].tif"
365,98,1938,1939,"veps [org]",1,464,608,1121,"365_1938_1939_veps_[org].tif"
365,98,1938,1939,"lithuanian [org]",1,464,608,1121,"365_1938_1939_lithuanian_[org].tif"
365,98,1938,1939,"norwegian [org]",1,464,608,1121,"365_1938_1939_norwegian_[org].tif"
365,98,1938,1939,"vod [org]",1,464,608,1121,"365_1938_1939_vod_[org].tif"
365,98,1938,1939,"khvarshi [org]",1,464,608,1121,"365_1938_1939_khvarshi_[org].tif"
365,98,1938,1939,"italian [org]",1,464,608,1121,"365_1938_1939_italian_[org].tif"
365,98,1940,1940,"azerbaijani [l4]",1,464,608,1121,"365_1940_1940_azerbaijani_[l4].tif"
365,98,1940,1940,"russian [org]",1,464,608,1121,"365_1940_1940_russian_[org].tif"
365,98,1940,1940,"armenian [l2]",1,464,608,1121,"365_1940_1940_armenian_[l2].tif"
365,98,1940,1940,"tatar [org]",1,464,608,1121,"365_1940_1940_tatar_[org].tif"
365,98,1940,1940,"georgian [org]",1,464,608,1121,"365_1940_1940_georgian_[org].tif"
365,98,1940,1940,"avar [l4]",1,464,608,1121,"365_1940_1940_avar_[l4].tif"
365,98,1940,1940,"kumyk [org]",1,464,608,1121,"365_1940_1940_kumyk_[org].tif"
365,98,1940,1940,"lezgi [org]",1,464,608,1121,"365_1940_1940_lezgi_[org].tif"
365,98,1940,1940,"rutul [org]",1,464,608,1121,"365_1940_1940_rutul_[org].tif"
365,98,1940,1940,"talysh [org]",1,464,608,1121,"365_1940_1940_talysh_[org].tif"
365,98,1940,1940,"tat [l6]",1,464,608,1121,"365_1940_1940_tat_[l6].tif"
365,98,1940,1940,"aghul [org]",1,464,608,1121,"365_1940_1940_aghul_[org].tif"
365,98,1940,1940,"kurdish [l6]",1,464,608,1121,"365_1940_1940_kurdish_[l6].tif"
365,98,1940,1940,"andi [org]",1,464,608,1121,"365_1940_1940_andi_[org].tif"
365,98,1940,1940,"german [l5]",1,464,608,1121,"365_1940_1940_german_[l5].tif"
365,98,1940,1940,"khinalugh [org]",1,464,608,1121,"365_1940_1940_khinalugh_[org].tif"
365,98,1940,1940,"kryts [org]",1,464,608,1121,"365_1940_1940_kryts_[org].tif"
365,98,1940,1940,"tsakhur [org]",1,464,608,1121,"365_1940_1940_tsakhur_[org].tif"
365,98,1940,1940,"lezgic [l3]",1,464,608,1121,"365_1940_1940_lezgic_[l3].tif"
365,98,1940,1940,"turkish [org]",1,464,608,1121,"365_1940_1940_turkish_[org].tif"
365,98,1940,1940,"osetin [org]",1,464,608,1121,"365_1940_1940_osetin_[org].tif"
365,98,1940,1940,"ukrainian [org]",1,464,608,1121,"365_1940_1940_ukrainian_[org].tif"
365,98,1940,1940,"lak [org]",1,464,608,1121,"365_1940_1940_lak_[org].tif"
365,98,1940,1940,"tabassaran [org]",1,464,608,1121,"365_1940_1940_tabassaran_[org].tif"
365,98,1940,1940,"dido [org]",1,464,608,1121,"365_1940_1940_dido_[org].tif"
365,98,1940,1940,"farsi, western [org]",1,464,608,1121,"365_1940_1940_farsi,_western_[org].tif"
365,98,1940,1940,"jewish",1,464,608,1121,"365_1940_1940_jewish.tif"
365,98,1940,1940,"kalmyk-oirat [org]",1,464,608,1121,"365_1940_1940_kalmyk-oirat_[org].tif"
365,98,1940,1940,"greek [l2]",1,464,608,1121,"365_1940_1940_greek_[l2].tif"
365,98,1940,1940,"aramaic [l4]",1,464,608,1121,"365_1940_1940_aramaic_[l4].tif"
365,98,1940,1940,"moldovan [org]",1,464,608,1121,"365_1940_1940_moldovan_[org].tif"
365,98,1940,1940,"turkmen [org]",1,464,608,1121,"365_1940_1940_turkmen_[org].tif"
365,98,1940,1940,"belarusan [org]",1,464,608,1121,"365_1940_1940_belarusan_[org].tif"
365,98,1940,1940,"abkhaz [org]",1,464,608,1121,"365_1940_1940_abkhaz_[org].tif"
365,98,1940,1940,"balkar [dial]",1,464,608,1121,"365_1940_1940_balkar_[dial].tif"
365,98,1940,1940,"chechen [org]",1,464,608,1121,"365_1940_1940_chechen_[org].tif"
365,98,1940,1940,"ingush [org]",1,464,608,1121,"365_1940_1940_ingush_[org].tif"
365,98,1940,1940,"karachay [dial]",1,464,608,1121,"365_1940_1940_karachay_[dial].tif"
365,98,1940,1940,"bats [org]",1,464,608,1121,"365_1940_1940_bats_[org].tif"
365,98,1940,1940,"bulgarian [org]",1,464,608,1121,"365_1940_1940_bulgarian_[org].tif"
365,98,1940,1940,"estonian, standard [org]",1,464,608,1121,"365_1940_1940_estonian,_standard_[org].tif"
365,98,1940,1940,"kabardian [org]",1,464,608,1121,"365_1940_1940_kabardian_[org].tif"
365,98,1940,1940,"laz [org]",1,464,608,1121,"365_1940_1940_laz_[org].tif"
365,98,1940,1940,"mingrelian [org]",1,464,608,1121,"365_1940_1940_mingrelian_[org].tif"
365,98,1940,1940,"svan [l2]",1,464,608,1121,"365_1940_1940_svan_[l2].tif"
365,98,1940,1940,"bezhta [org]",1,464,608,1121,"365_1940_1940_bezhta_[org].tif"
365,98,1940,1940,"adyghe [org]",1,464,608,1121,"365_1940_1940_adyghe_[org].tif"
365,98,1940,1940,"romanian [org]",1,464,608,1121,"365_1940_1940_romanian_[org].tif"
365,98,1940,1940,"polish [org]",1,464,608,1121,"365_1940_1940_polish_[org].tif"
365,98,1940,1940,"rusyn [org]",1,464,608,1121,"365_1940_1940_rusyn_[org].tif"
365,98,1940,1940,"albanian [l2]",1,464,608,1121,"365_1940_1940_albanian_[l2].tif"
365,98,1940,1940,"dargwa [org]",1,464,608,1121,"365_1940_1940_dargwa_[org].tif"
365,98,1940,1940,"hungarian [org]",1,464,608,1121,"365_1940_1940_hungarian_[org].tif"
365,98,1940,1940,"kazakh [org]",1,464,608,1121,"365_1940_1940_kazakh_[org].tif"
365,98,1940,1940,"bashkort [org]",1,464,608,1121,"365_1940_1940_bashkort_[org].tif"
365,98,1940,1940,"chuvash [org]",1,464,608,1121,"365_1940_1940_chuvash_[org].tif"
365,98,1940,1940,"finnish [org]",1,464,608,1121,"365_1940_1940_finnish_[org].tif"
365,98,1940,1940,"karelian [org]",1,464,608,1121,"365_1940_1940_karelian_[org].tif"
365,98,1940,1940,"mansi [org]",1,464,608,1121,"365_1940_1940_mansi_[org].tif"
365,98,1940,1940,"mari [l2]",1,464,608,1121,"365_1940_1940_mari_[l2].tif"
365,98,1940,1940,"mordvin [l2]",1,464,608,1121,"365_1940_1940_mordvin_[l2].tif"
365,98,1940,1940,"nogai [org]",1,464,608,1121,"365_1940_1940_nogai_[org].tif"
365,98,1940,1940,"sami [l2]",1,464,608,1121,"365_1940_1940_sami_[l2].tif"
365,98,1940,1940,"samoyed [l2]",1,464,608,1121,"365_1940_1940_samoyed_[l2].tif"
365,98,1940,1940,"udmurt [org]",1,464,608,1121,"365_1940_1940_udmurt_[org].tif"
365,98,1940,1940,"komi-zyrian [org]",1,464,608,1121,"365_1940_1940_komi-zyrian_[org].tif"
365,98,1940,1940,"latvian, standard [org]",1,464,608,1121,"365_1940_1940_latvian,_standard_[org].tif"
365,98,1940,1940,"archi [org]",1,464,608,1121,"365_1940_1940_archi_[org].tif"
365,98,1940,1940,"czech [org]",1,464,608,1121,"365_1940_1940_czech_[org].tif"
365,98,1940,1940,"abaza [org]",1,464,608,1121,"365_1940_1940_abaza_[org].tif"
365,98,1940,1940,"ingrian [org]",1,464,608,1121,"365_1940_1940_ingrian_[org].tif"
365,98,1940,1940,"komi-permyak [org]",1,464,608,1121,"365_1940_1940_komi-permyak_[org].tif"
365,98,1940,1940,"veps [org]",1,464,608,1121,"365_1940_1940_veps_[org].tif"
365,98,1940,1940,"lithuanian [org]",1,464,608,1121,"365_1940_1940_lithuanian_[org].tif"
365,98,1940,1940,"norwegian [org]",1,464,608,1121,"365_1940_1940_norwegian_[org].tif"
365,98,1940,1940,"vod [org]",1,464,608,1121,"365_1940_1940_vod_[org].tif"
365,98,1940,1940,"khvarshi [org]",1,464,608,1121,"365_1940_1940_khvarshi_[org].tif"
365,98,1940,1940,"italian [org]",1,464,608,1121,"365_1940_1940_italian_[org].tif"
366,117,1919,1940,"estonian, standard [org]",209,235,557,637,"366_1919_1940_estonian,_standard_[org].tif"
366,117,1919,1940,"russian [org]",209,235,557,637,"366_1919_1940_russian_[org].tif"
366,117,1919,1940,"german [l5]",209,235,557,637,"366_1919_1940_german_[l5].tif"
366,117,1919,1940,"latvian, standard [org]",209,235,557,637,"366_1919_1940_latvian,_standard_[org].tif"
366,117,1919,1940,"finnish [org]",209,235,557,637,"366_1919_1940_finnish_[org].tif"
366,117,1919,1940,"lithuanian [org]",209,235,557,637,"366_1919_1940_lithuanian_[org].tif"
366,117,1919,1940,"swedish [org]",209,235,557,637,"366_1919_1940_swedish_[org].tif"
366,117,1919,1940,"ingrian [org]",209,235,557,637,"366_1919_1940_ingrian_[org].tif"
366,118,1992,2020,"estonian, standard [org]",209,234,557,633,"366_1992_2020_estonian,_standard_[org].tif"
366,118,1992,2020,"russian [org]",209,234,557,633,"366_1992_2020_russian_[org].tif"
366,118,1992,2020,"latvian, standard [org]",209,234,557,633,"366_1992_2020_latvian,_standard_[org].tif"
366,118,1992,2020,"finnish [org]",209,234,557,633,"366_1992_2020_finnish_[org].tif"
366,118,1992,2020,"swedish [org]",209,234,557,633,"366_1992_2020_swedish_[org].tif"
366,118,1992,2020,"ingrian [org]",209,234,557,633,"366_1992_2020_ingrian_[org].tif"
367,119,1919,1940,"belarusan [org]",228,256,546,633,"367_1919_1940_belarusan_[org].tif"
367,119,1919,1940,"estonian, standard [org]",228,256,546,633,"367_1919_1940_estonian,_standard_[org].tif"
367,119,1919,1940,"latvian, standard [org]",228,256,546,633,"367_1919_1940_latvian,_standard_[org].tif"
367,119,1919,1940,"lithuanian [org]",228,256,546,633,"367_1919_1940_lithuanian_[org].tif"
367,119,1919,1940,"polish [org]",228,256,546,633,"367_1919_1940_polish_[org].tif"
367,119,1919,1940,"russian [org]",228,256,546,633,"367_1919_1940_russian_[org].tif"
367,119,1919,1940,"german [l5]",228,256,546,633,"367_1919_1940_german_[l5].tif"
367,119,1919,1940,"liv [org]",228,256,546,633,"367_1919_1940_liv_[org].tif"
367,119,1919,1940,"tatar [org]",228,256,546,633,"367_1919_1940_tatar_[org].tif"
367,120,1992,2020,"belarusan [org]",228,256,546,633,"367_1992_2020_belarusan_[org].tif"
367,120,1992,2020,"estonian, standard [org]",228,256,546,633,"367_1992_2020_estonian,_standard_[org].tif"
367,120,1992,2020,"latvian, standard [org]",228,256,546,633,"367_1992_2020_latvian,_standard_[org].tif"
367,120,1992,2020,"lithuanian [org]",228,256,546,633,"367_1992_2020_lithuanian_[org].tif"
367,120,1992,2020,"polish [org]",228,256,546,633,"367_1992_2020_polish_[org].tif"
367,120,1992,2020,"russian [org]",228,256,546,633,"367_1992_2020_russian_[org].tif"
367,120,1992,2020,"liv [org]",228,256,546,633,"367_1992_2020_liv_[org].tif"
368,121,1923,1939,"german [l5]",247,277,546,613,"368_1923_1939_german_[l5].tif"
368,121,1923,1939,"polish [org]",247,277,546,613,"368_1923_1939_polish_[org].tif"
368,121,1923,1939,"latvian, standard [org]",247,277,546,613,"368_1923_1939_latvian,_standard_[org].tif"
368,121,1923,1939,"lithuanian [org]",247,277,546,613,"368_1923_1939_lithuanian_[org].tif"
368,121,1923,1939,"russian [org]",247,277,546,613,"368_1923_1939_russian_[org].tif"
368,121,1923,1939,"belarusan [org]",247,277,546,613,"368_1923_1939_belarusan_[org].tif"
368,121,1923,1939,"jewish",247,277,546,613,"368_1923_1939_jewish.tif"
368,122,1940,1940,"german [l5]",247,277,546,613,"368_1940_1940_german_[l5].tif"
368,122,1940,1940,"polish [org]",247,277,546,613,"368_1940_1940_polish_[org].tif"
368,122,1940,1940,"latvian, standard [org]",247,277,546,613,"368_1940_1940_latvian,_standard_[org].tif"
368,122,1940,1940,"lithuanian [org]",247,277,546,613,"368_1940_1940_lithuanian_[org].tif"
368,122,1940,1940,"russian [org]",247,277,546,613,"368_1940_1940_russian_[org].tif"
368,122,1940,1940,"belarusan [org]",247,277,546,613,"368_1940_1940_belarusan_[org].tif"
368,122,1940,1940,"jewish",247,277,546,613,"368_1940_1940_jewish.tif"
368,123,1919,1920,"german [l5]",247,284,546,626,"368_1919_1920_german_[l5].tif"
368,123,1919,1920,"polish [org]",247,284,546,626,"368_1919_1920_polish_[org].tif"
368,123,1919,1920,"belarusan [org]",247,284,546,626,"368_1919_1920_belarusan_[org].tif"
368,123,1919,1920,"latvian, standard [org]",247,284,546,626,"368_1919_1920_latvian,_standard_[org].tif"
368,123,1919,1920,"lithuanian [org]",247,284,546,626,"368_1919_1920_lithuanian_[org].tif"
368,123,1919,1920,"russian [org]",247,284,546,626,"368_1919_1920_russian_[org].tif"
368,123,1919,1920,"jewish",247,284,546,626,"368_1919_1920_jewish.tif"
368,124,1921,1922,"german [l5]",247,277,546,613,"368_1921_1922_german_[l5].tif"
368,124,1921,1922,"polish [org]",247,277,546,613,"368_1921_1922_polish_[org].tif"
368,124,1921,1922,"latvian, standard [org]",247,277,546,613,"368_1921_1922_latvian,_standard_[org].tif"
368,124,1921,1922,"lithuanian [org]",247,277,546,613,"368_1921_1922_lithuanian_[org].tif"
368,124,1921,1922,"russian [org]",247,277,546,613,"368_1921_1922_russian_[org].tif"
368,124,1921,1922,"belarusan [org]",247,277,546,613,"368_1921_1922_belarusan_[org].tif"
368,124,1921,1922,"jewish",247,277,546,613,"368_1921_1922_jewish.tif"
368,125,1992,2020,"polish [org]",247,278,546,616,"368_1992_2020_polish_[org].tif"
368,125,1992,2020,"latvian, standard [org]",247,278,546,616,"368_1992_2020_latvian,_standard_[org].tif"
368,125,1992,2020,"lithuanian [org]",247,278,546,616,"368_1992_2020_lithuanian_[org].tif"
368,125,1992,2020,"russian [org]",247,278,546,616,"368_1992_2020_russian_[org].tif"
368,125,1992,2020,"belarusan [org]",247,278,546,616,"368_1992_2020_belarusan_[org].tif"
369,126,1992,2014,"bulgarian [org]",296,392,560,777,"369_1992_2014_bulgarian_[org].tif"
369,126,1992,2014,"german [l5]",296,392,560,777,"369_1992_2014_german_[l5].tif"
